subcategory,title,price,rating,reviews,url,category,value_score,popularity_score,price_bucket
Optical Instruments,60X Handheld Mini Pocket Magnifier with UV and LED Light Portable Jeweler Microscope Magnifying Glass for Detailed Inspection Currency Tester Industrial Education and Home Use,10.06,5.0,1,https://www.banggood.com/60X-Handheld-Mini-Pocket-Magnifier-with-UV-and-LED-Light-Portable-Jeweler-Microscope-Magnifying-Glass-for-Detailed-Inspection-Currency-Tester-Industrial-Education-and-Home-Use-p-2015627.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.497,7.0711,Medium
Optical Instruments,5X LED 64 LED Lights Magnifying Lamp Magnification Adjustable Lamp Head Ideal for Reading Crafts and Soldering Versatile Lighting and Magnification Tool,22.44,4.5,8,https://www.banggood.com/5X-LED-64-LED-Lights-Magnifying-Lamp-Magnification-Adjustable-Lamp-Head-Ideal-for-Reading-Crafts-and-Soldering-Versatile-Lighting-and-Magnification-Tool-p-1991856.html?cur_warehouse=CN&ID=6323543&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.2005,13.5,High
Optical Instruments,MUSTOOL G1200 Digital Microscope 12MP 7 Inch Large Color Screen Large Base LCD Display 1-1200X Continuous Amplification Magnifier with Aluminum Alloy Stand Power Supply Version,60.38,4.87,693,https://www.banggood.com/MUSTOOL-G1200-Digital-Microscope-12MP-7-Inch-Large-Color-Screen-Large-Base-LCD-Display-1-1200X-Continuous-Amplification-Magnifier-with-Aluminum-Alloy-Stand-Power-Supply-Version-p-1593162.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0807,128.2947,Premium
Optical Instruments,G1600 9 Inches Large Color Screen Digital Microscope HD 12MP Display 1-1600X Continuous with LED Highlight Fill Light,77.41,4.94,67,https://www.banggood.com/G1600-9-Inches-Large-Color-Screen-Digital-Microscope-HD-12MP-Display-1-1600X-Continuous-with-LED-Highlight-Fill-Light-p-1948848.html?cur_warehouse=CN&ID=6295919&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0638,40.7363,Premium
Optical Instruments,INSKAM 315W HD 2000X WIFI Digital Microscope Dual Lens USB Microbiological Observation Industrial Microscopes Profession Welding Video Magnifier for Android IOS PC,69.67,4.69,45,https://www.banggood.com/INSKAM-315W-HD-2000X-WIFI-Digital-Microscope-Dual-Lens-USB-Microbiological-Observation-Industrial-Microscopes-Profession-Welding-Video-Magnifier-for-Android-IOS-PC-p-1975862.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0673,31.8091,Premium
Optical Instruments,HAYEAR Versatile 0.3X 0.5X 2X Barlow Lens Set for C-MOUNT Industrial Microscope 42mm Mounting Thread Enhanced Precision High Magnification Imaging,13.15,5.0,14,https://www.banggood.com/HAYEAR-Versatile-0_3X-0_5X-2X-Barlow-Lens-Set-for-C-MOUNT-Industrial-Microscope-42mm-Mounting-Thread-Enhanced-Precision-High-Magnification-Imaging-p-1994260.html?cur_warehouse=CN&ID=6219169&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.3802,19.3649,Medium
Optical Instruments,APEXEL 3in1 100X/150X/200X Mobile Phone Microscope Lens Macro Magnifier Kits High Magnification CPL Polarized Lenses 12 LED Adjustable Modes  6 Ultraviolet Lights,63.47,4.93,0,https://www.banggood.com/APEXEL-3in1-100X-or-150X-or-200X-Mobile-Phone-Microscope-Lens-Macro-Magnifier-Kits-High-Magnification-CPL-Polarized-Lenses-12-LED-Adjustable-Modes-6-Ultraviolet-Lights-p-2018081.html?cur_warehouse=CN&ID=6327349&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0777,4.93,Premium
Optical Instruments,Andonstar AD206 1080P 3D Digital Microscope Soldering Microscope for Phone Repairing SMD / SMT,87.47,4.91,115,https://www.banggood.com/Andonstar-AD206-1080P-3D-Digital-Microscope-Soldering-Microscope-for-Phone-Repairing-SMD-or-SMT-p-1593356.html?cur_warehouse=CN&ID=6157193&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0561,52.8823,Premium
Optical Instruments,50X-1000X Wireless Digital Microscope Handheld USB HD Inspection Camera with Flexible Stand for Phone PC,12.38,4.44,188,https://www.banggood.com/50X-1000X-Wireless-Digital-Microscope-Handheld-USB-HD-Inspection-Camera-with-Flexible-Stand-for-Phone-PC-p-1934808.html?cur_warehouse=CN&ID=6318169&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.3586,61.0399,Medium
Optical Instruments,25X Magnifying Lens Handheld Eye-Loupe Magnifier for Coins Stamps Jewelry LED Illuminated Foldable Magnifying Glass Magnifier,9.9,4.8,10,https://www.banggood.com/25X-Magnifying-Lens-Handheld-Eye-Loupe-Magnifier-for-Coins-Stamps-Jewelry-LED-Illuminated-Foldable-Magnifying-Glass-Magnifier-p-1992389.html?cur_warehouse=CN&ID=6323597&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.4848,15.9198,Medium
Optical Instruments,5V EAF Electronic Astro Focuser ASCOM INDI Compatible Dynamic Focus Control Temperature Sensor for Planetary and Deep Sky Imaging,79.73,4.93,0,https://www.banggood.com/5V-EAF-Electronic-Astro-Focuser-ASCOM-INDI-Compatible-Dynamic-Focus-Control-Temperature-Sensor-for-Planetary-and-Deep-Sky-Imaging-p-2037892.html?cur_warehouse=CN&ID=6301878&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.0618,4.93,Premium
Optical Instruments,DM4-Z01B019 Digital Microscope 1000X 4.3,27.86,4.5,4,https://www.banggood.com/DM4-Z01B019-Digital-Microscope-1000X-4_3-inch-Display-8-LED-Magnifying-Loupe-Camera-Lens-2MP-Adjustable-LED-Microscope-For-Soldering-p-1994937.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853863632,"Tools,Industrial And Scientific",0.1615,10.0623,High
Laser Levels,"16 Lines 4D Laser Level, Green Laser Line, Self Leveling, Horizontal Lines &360 Degree Vertical Cross with 1/2 Battery for Outdoor",37.93,4.95,610,"https://www.banggood.com/16-Lines-4D-Laser-Level,Green-Laser-Line,Self-Leveling,Horizontal-Lines-and360-Degree-Vertical-Cross-with-1-or-2-Battery-for-Outdoor-p-1419301.html?cur_warehouse=CN&ID=6134122&rmmds=CategoryToolsPop&trace_id=1ca01763853879604","Tools,Industrial And Scientific",0.1305,122.3562,Premium
Laser Levels,Professional Tripod Adjustable for Rotary Laser Leveling Measuring Tool Instruments Line Level Extension Support 45cm-95cm,13.93,5.0,9,https://www.banggood.com/Professional-Tripod-Adjustable-for-Rotary-Laser-Leveling-Measuring-Tool-Instruments-Line-Level-Extension-Support-45cm-95cm-p-1616473.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.3589,15.8114,Medium
Laser Levels,100/120/150cm Adjustable Aluminium Alloy Tripod Base Contractor For Laser Level,15.48,4.64,130,https://www.banggood.com/100-or-120-or-150cm-Adjustable-Aluminium-Alloy-Tripod-Base-Contractor-For-Laser-Level-p-1432699.html?cur_warehouse=CN&ID=6292509&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.2997,53.1072,Medium
Laser Levels,for Bosch LR6 Red Laser Receiver 5-50m Range ±1-3mm Accuracy Compact Lightweight IP54 Water Resistance Construction Tool,44.89,4.93,0,https://www.banggood.com/For-Bosch-LR6-Red-Laser-Receiver-5-50m-Range-1-3mm-Accuracy-Compact-Lightweight-IP54-Water-Resistance-Construction-Tool-p-2043472.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.1098,4.93,Premium
Laser Levels,AtuMan 1/4 Inch Laser Level Ruler Plastic Bracket Protractor Inclinometer Angle Measure Stand Base,6.96,4.24,17,https://www.banggood.com/AtuMan-1-or-4-Inch-Laser-Level-Ruler-Plastic-Bracket-Protractor-Inclinometer-Angle-Measure-Stand-Base-p-1869107.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.6092,17.9888,Low
Laser Levels,HILDA Tripod Stand for Laser Level 360° Rotatable Aluminum Alloy Bracket Base 1/4'' Interface Fine Adjustment Tripod Stand,13.93,4.93,0,https://www.banggood.com/HILDA-Tripod-Stand-for-Laser-Level-360-Rotatable-Aluminum-Alloy-Bracket-Base-1-or-4-Interface-Fine-Adjustment-Tripod-Stand-p-2028549.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.3539,4.93,Medium
Laser Levels,LR7 Professional Red Green Laser Level Meter Rangefinders 3D 3-Planes 12 Line Beam Gradienter Projection Diastimeter,69.67,5.0,1,https://www.banggood.com/LR7-Professional-Red-Green-Laser-Level-Meter-Rangefinders-3D-3-Planes-12-Line-Beam-Gradienter-Projection-Diastimeter-p-2013253.html?cur_warehouse=CN&ID=6290768&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.0718,7.0711,Premium
Laser Levels,RM3 Laser Level Holder Base for GLL3-80CG/GCL2-50CG Electric Swivel Stand Smart Motorized Bluetooth Compatible Aluminum Stainless Steel Construction Power Tool Accessories,98.31,5.0,1,https://www.banggood.com/RM3-Laser-Level-Holder-Base-for-GLL3-80CG-or-GCL2-50CG-Electric-Swivel-Stand-Smart-Motorized-Bluetooth-Compatible-Aluminum-Stainless-Steel-Construction-Power-Tool-Accessories-p-2032550.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.0509,7.0711,Premium
Laser Levels,Laser Level Bracket Leveling Super Strong Iron Magnetic Adsorption Holder,10.83,4.87,15,https://www.banggood.com/Laser-Level-Bracket-Leveling-Super-Strong-Iron-Magnetic-Adsorption-Holder-p-1873038.html?cur_warehouse=CN&ID=6292509&rmmds=CategoryToolsPop&trace_id=1ca01763853879604,"Tools,Industrial And Scientific",0.4497,19.48,Medium
Temperature Measurements,Ultrasonic Pest Repellent 3-in-1 Triple Frequency 360 Degree Coverage Easy Installation Chemical-Free Safe for Pets and Children 800-1800 ft²,4.99,4.68,50,https://www.banggood.com/Ultrasonic-Pest-Repellent-3-in-1-Triple-Frequency-360-Degree-Coverage-Easy-Installation-Chemical-Free-Safe-for-Pets-and-Children-800-1800-ft-p-2021742.html?cur_warehouse=CN&ID=2246294522&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.9379,33.4219,Low
Temperature Measurements,2pcs Ultrasonic Pest Repellent EU plug 3-in-1 Triple Frequency 360 Degree Coverage Easy Installation Chemical-Free Safe for Pets and Children 800-1800 ft²,10.06,4.55,11,https://www.banggood.com/2pcs-Ultrasonic-Pest-Repellent-EU-plug-3-in-1-Triple-Frequency-360-Degree-Coverage-Easy-Installation-Chemical-Free-Safe-for-Pets-and-Children-800-1800-ft-p-2023149.html?cur_warehouse=CN&ID=2246294724&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.4523,15.7617,Medium
Temperature Measurements,BALDR Digital Swimming Pool Thermometer -9.9-50℃ Range Accurate 360 Degree View Connects to HOMGAR App  Indoor Humidity Temperature Measurement,17.02,5.0,6,https://www.banggood.com/BALDR-Digital-Swimming-Pool-Thermometer-9_9-50-Range-Accurate-360-Degree-View-Connects-to-HOMGAR-App-Indoor-Humidity-Temperature-Measurement-p-2013096.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2938,13.2288,High
Temperature Measurements,BSIDE H2 Infrared Laser Thermometer -50℃ to 530℃ High Precision Non-Contact 12:1 Ratio Adjustable Emissivity LCD Backlit Display,7.73,5.0,8,https://www.banggood.com/BSIDE-H2-Infrared-Laser-Thermometer-50-to-530-High-Precision-Non-Contact-12-1-Ratio-Adjustable-Emissivity-LCD-Backlit-Display-p-2018141.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.6468,15.0,Low
Temperature Measurements,Upgrade REX-C100 Digital PID Temperature Controller Thermostat SSR output Max.40A SSR Relay K Thermocouple Probe High Quality,15.48,4.73,59,https://www.banggood.com/Upgrade-REX-C100-Digital-PID-Temperature-Controller-Thermostat-SSR-output-Max_40A-SSR-Relay-K-Thermocouple-Probe-High-Quality-p-1977296.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.3056,36.6384,Medium
Temperature Measurements,Tuya TH08 Wi-Fi Zigbe Temperature Humidity Sensor Hygrometer Wireless Alexa Google Compatible Backlight Feature Low Battery Reminder Remote Home Monitoring 24H Time Display,11.45,4.6,20,https://www.banggood.com/Tuya-TH08-Wi-Fi-Zigbe-Temperature-Humidity-Sensor-Hygrometer-Wireless-Alexa-Google-Compatible-Backlight-Feature-Low-Battery-Reminder-Remote-Home-Monitoring-24H-Time-Display-p-2002207.html?cur_warehouse=CN&ID=6296864&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.4017,21.0798,Medium
Temperature Measurements,Digital Meat Thermometer Foldable Probe Fast Reading -50℃ to 300℃ Auto-Off LCD Display for Cooking BBQ Kitchen,7.35,4.93,0,https://www.banggood.com/Digital-Meat-Thermometer-Foldable-Probe-Fast-Reading-50-to-300-Auto-Off-LCD-Display-for-Cooking-BBQ-Kitchen-p-2019595.html?cur_warehouse=CN&ID=6287842&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.6707,4.93,Low
Temperature Measurements,Intelligent Thermostat 16A Floor Heating Temperature Controller with LED Touch Screen 85-265V Electric Heating Control,17.02,5.0,3,https://www.banggood.com/Intelligent-Thermostat-16A-Floor-Heating-Temperature-Controller-with-LED-Touch-Screen-85-265V-Electric-Heating-Control-p-2003691.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2938,10.0,High
Temperature Measurements,"2-in-1 Light Meter Thermometer with High Precision Sensor 0.1~250,000Lux Dual Display Compact Design for Work Environment Plant Illumination and Ambient Temperature Testing",8.12,4.93,0,"https://www.banggood.com/2-in-1-Light-Meter-Thermometer-with-High-Precision-Sensor-0_1~250,000Lux-Dual-Display-Compact-Design-for-Work-Environment-Plant-Illumination-and-Ambient-Temperature-Testing-p-2004358.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517","Tools,Industrial And Scientific",0.6071,4.93,Low
Temperature Measurements,W3002 Digital LED Temperature Controller with 12V/24V/220V/110V Options Dual Refrigeration and Heating Control Adjustable Settings High Accuracy Measurement for Seafood Machines and Other Applications,4.87,4.93,0,https://www.banggood.com/W3002-Digital-LED-Temperature-Controller-with-12V-or-24V-or-220V-or-110V-Options-Dual-Refrigeration-and-Heating-Control-Adjustable-Settings-High-Accuracy-Measurement-for-Seafood-Machines-and-Other-Applications-p-2011807.html?cur_warehouse=CN&ID=518349&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",1.0123,4.93,Low
Temperature Measurements,BSIDE BTH81 Temperature Humidity Data Logger Smart Thermometer for Cold Chain Storage USB Automatic Data Recorder,19.54,4.89,9,https://www.banggood.com/BSIDE-BTH81-Temperature-Humidity-Data-Logger-Smart-Thermometer-for-Cold-Chain-Storage-USB-Automatic-Data-Recorder-p-1980399.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2503,15.4635,High
Temperature Measurements,BSIDE GX1 4in1 Comprehensive Tester Ambient Temperature Humidity Light Noise Altitude Tester with Decibel A&C Weighted Test Functions,20.89,4.93,0,https://www.banggood.com/BSIDE-GX1-4in1-Comprehensive-Tester-Ambient-Temperature-Humidity-Light-Noise-Altitude-Tester-with-Decibel-AandC-Weighted-Test-Functions-p-2010853.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.236,4.93,High
Temperature Measurements,Macro Lens For MT14S/MT15S Macro Lens 1:1 Magnification High Precision Optics for PCB Inspection and Electronic Repairs,17.02,5.0,2,https://www.banggood.com/Macro-Lens-For-MT14S-or-MT15S-Macro-Lens-1-1-Magnification-High-Precision-Optics-for-PCB-Inspection-and-Electronic-Repairs-p-2033506.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2938,8.6603,High
Temperature Measurements,860i For Testo Wireless Thermal Imaging Camera Smartphone Connected Infrared Thermal Imager 256 x 192 Resolution IP54 Compact Temperature Range -4 to 662°F with Testo Smart App Compatibility,306.56,4.93,0,https://www.banggood.com/860i-For-Testo-Wireless-Thermal-Imaging-Camera-Smartphone-Connected-Infrared-Thermal-Imager-256-x-192-Resolution-IP54-Compact-Temperature-Range-4-to-662F-with-Testo-Smart-App-Compatibility-p-2043505.html?cur_warehouse=CN&ID=6327364&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.0161,4.93,Premium
Temperature Measurements,UNI-T Thermal Camera Macro Lens For UTi260B UTI320E UT-Z002 UT-Z003 High Precision Thermal Imager Lens Pcb Mobile Phone Repair,30.96,4.85,20,https://www.banggood.com/UNI-T-Thermal-Camera-Macro-Lens-For-UTi260B-UTI320E-UT-Z002-UT-Z003-High-Precision-Thermal-Imager-Lens-Pcb-Mobile-Phone-Repair-p-1985613.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.1567,22.2255,Premium
Temperature Measurements,Smart WiFi Thermostat Temperature Controller Plug-in Electric Heater LCD Wireless High Frequency Temperature Controller,25.54,4.93,0,https://www.banggood.com/Smart-WiFi-Thermostat-Temperature-Controller-Plug-in-Electric-Heater-LCD-Wireless-High-Frequency-Temperature-Controller-p-1994391.html?cur_warehouse=CN&ID=471846287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.193,4.93,High
Temperature Measurements,LEFAVOR 191AD Soldering Iron Temperature Tester 0-800°C 32-1500°F High Accuracy LCD Display Auto Power Off K-Type Sensor,20.12,5.0,3,https://www.banggood.com/LEFAVOR-191AD-Soldering-Iron-Temperature-Tester-0-800C-32-1500F-High-Accuracy-LCD-Display-Auto-Power-Off-K-Type-Sensor-p-2022130.html?cur_warehouse=CN&ID=514801&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2485,10.0,High
Temperature Measurements,CEM DT-70 Deep Frying Oil Tester & Thermometer & Oil Quality Tester For Top Efficiency & Frying Oil Testing Kits With Case,301.92,4.93,0,https://www.banggood.com/CEM-DT-70-Deep-Frying-Oil-Tester-and-Thermometer-and-Oil-Quality-Tester-For-Top-Efficiency-and-Frying-Oil-Testing-Kits-With-Case-p-2029598.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.0163,4.93,Premium
Temperature Measurements,AV TOOLTOP ET15C Thermal Imager 256x192 Pixels -20°C to +550°C 3.5 Inch Screen High Resolution Portable Thermal Imaging Camera,162.57,4.93,0,https://www.banggood.com/AV-TOOLTOP-ET15C-Thermal-Imager-256x192-Pixels-20C-to-+550C-3_5-Inch-Screen-High-Resolution-Portable-Thermal-Imaging-Camera-p-2030992.html?cur_warehouse=CN&ID=6330663&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.0303,4.93,Premium
Temperature Measurements,Digital Display Thermometer Max Min Waterproof for Indoor Outdoor Garden-20°C to 50°C High Accuracy Battery Operated IP45 Black White,6.96,4.93,0,https://www.banggood.com/Digital-Display-Thermometer-Max-Min-Waterproof-for-Indoor-Outdoor-Garden-20C-to-50C-High-Accuracy-Battery-Operated-IP45-Black-White-p-2017263.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.7083,4.93,Low
Temperature Measurements,Smart Light Sensor Illuminance Brightness Test Home Lighting Automation Smart Home Tester APP Control,23.22,4.93,0,https://www.banggood.com/Smart-Light-Sensor-Illuminance-Brightness-Test-Home-Lighting-Automation-Smart-Home-Tester-APP-Control-p-2019693.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryToolsPop&trace_id=1ca01763853891517,"Tools,Industrial And Scientific",0.2123,4.93,High
